review,uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,title_lower
cc,WOS:000646001800001,Hydro-physical soil properties as influenced by short and long-term integrated crop-livestock agroecosystems,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,NA,NA,,MAY 2,2021,"Dhaliwal, Jashanjeet K. | Kumar, Sandeep",,10.1002/saj2.20214,NA,RV7IN,0361-5995,NA,hydro-physical soil properties as influenced by short and long-term integrated crop-livestock agroecosystems
cc,WOS:000578692200001,Vole activity surveys predict damage to cover-cropped soybean plants,ANNALS OF APPLIED BIOLOGY,3,178,480-488,MAY,2021,"Prieur, Abby-Gayle A. | Swihart, Robert K.",burrow | conservation agriculture | cover crop | damage management | Microtus,10.1111/aab.12650,NA,RU5QV,0003-4746,NA,vole activity surveys predict damage to cover-cropped soybean plants
cc,WOS:000613124100001,Estimating cover crop biomass nitrogen credits with Sentinel-2 imagery and sites covariates,AGRONOMY JOURNAL,2,113,1084-1101,MAR,2021,"Xia, Yushu | Guan, Kaiyu | Copenhaver, Ken | Wander, Michelle",,10.1002/agj2.20525,NA,SD3WV,0002-1962,NA,estimating cover crop biomass nitrogen credits with sentinel-2 imagery and sites covariates
cc,WOS:000636219500007,Dryland cover crop soil health benefits are maintained with grazing in the US High and Central Plains,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,313,,JUN 15,2021,"Kelly, Courtland | Schipanski, Meagan E. | Tucker, Angela | Trujillo, Wilma | Holman, Johnathon D. | Obour, Augustine K. | Johnson, S. K. | Brummer, Joe E. | Haag, Lucas | Fonte, Steven J.",Aggregate stability | Integrated crop-livestock systems | Summer fallow | Water use | Winter wheat,10.1016/j.agee.2021.107358,NA,RH4VY,0167-8809,NA,dryland cover crop soil health benefits are maintained with grazing in the us high and central plains
cc,WOS:000632455500008,Environmental trade-offs of relay-cropping winter cover crops with soybean in a maize-soybean cropping system,AGRICULTURAL SYSTEMS,NA,189,,APR,2021,"Cecchin, Andrea | Pourhashem, Ghasideh | Gesch, Russ W. | Lenssen, Andrew W. | Mohammed, Yesuf A. | Patel, Swetabh | Berti, Marisol T.",Life cycle assessment | Winter camelina | Field pennycress | Soil erosion | Nutrient losses | Relay-cropping,10.1016/j.agsy.2021.103062,NA,RB9WK,0308-521X,NA,environmental trade-offs of relay-cropping winter cover crops with soybean in a maize-soybean cropping system
cc,WOS:000621947900001,Advancing on-farm research with UAVs: Cover crop effects on crop growth and yield,AGRONOMY JOURNAL,2,113,1071-1083,MAR,2021,"Yuan, Mingwei | Burjel, Juan C. | Martin, Nicholas F. | Isermann, Jim | Goeser, Nicholas | Pittelkow, Cameron M.",,10.1002/agj2.20546,NA,SD3WV,0002-1962,NA,advancing on-farm research with uavs: cover crop effects on crop growth and yield
cc,WOS:000624760700001,The Environmental Impact of Ecological Intensification in Soybean Cropping Systems in the US Upper Midwest,SUSTAINABILITY,4,13,,FEB,2021,"Cecchin, Andrea | Pourhashem, Ghasideh | Gesch, Russ W. | Mohammed, Yesuf A. | Patel, Swetabh | Lenssen, Andrew W. | Berti, Marisol T.",life cycle assessment | cover crop | winter camelina | field pennycress | soybean | soil erosion | relay-cropping | global warming potential | eutrophication | soil organic carbon,10.3390/su13041696,NA,QQ8HM,NA,NA,the environmental impact of ecological intensification in soybean cropping systems in the us upper midwest
cc,WOS:000616232300082,Influence of rye cover cropping on denitrification potential and year-round field N2O emissions,SCIENCE OF THE TOTAL ENVIRONMENT,NA,765,,APR 15,2021,"Foltz, Mary E. | Kent, Angela D. | Koloutsou-Vakakis, Sotiria | Zilles, Julie L.",Corn | DNDC model | Denitrifying enzyme activity | Nitrous oxide,10.1016/j.scitotenv.2020.144295,NA,QE5FL,0048-9697,NA,influence of rye cover cropping on denitrification potential and year-round field n2o emissions
cc,WOS:000567811000001,Seasonal changes of soil carbon fractions and enzyme activities in response to winter cover crops under long-term rotation and tillage systems,EUROPEAN JOURNAL OF SOIL SCIENCE,2,72,886-899,MAR,2021,"Singh, Jasdeep | Kumar, Sandeep",cover crops | labile carbon fractions and enzymes | no-till | seasonal variations,10.1111/ejss.13028,NA,QP0JY,1351-0754,NA,seasonal changes of soil carbon fractions and enzyme activities in response to winter cover crops under long-term rotation and tillage systems
cc,WOS:000609999200011,Responses of soil microbial community structure and greenhouse gas fluxes to crop rotations that include winter cover crops,GEODERMA,NA,385,,MAR 1,2021,"Singh, Jasdeep | Kumar, Sandeep",Winter cover crops | Fallow | Diversified crop rotations | Greenhouse gas emissions | Maize-soybean | Maize-soybean-oats-winter wheat | PLFA | Microbial community,10.1016/j.geoderma.2020.114843,NA,PV5AB,0016-7061,NA,responses of soil microbial community structure and greenhouse gas fluxes to crop rotations that include winter cover crops
cc,WOS:000642121500007,Effects of fall-planted cereal cover-crop termination time on glyphosate-resistant horseweed (Conyza canadensis) suppression,WEED TECHNOLOGY,2,35,223-233,APR,2021,"Schramski, John A. | Sprague, Christy L. | Renner, Karen A.",marestail | Canada fleabane | planting green,10.1017/wet.2020.103,NA,RQ0PC,0890-037X,NA,effects of fall-planted cereal cover-crop termination time on glyphosate-resistant horseweed (conyza canadensis) suppression
