review,uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,title_lower
cc,WOS:000535977000047,Towards sustainable maize production in the US upper Midwest with interseeded cover crops,PLOS ONE,4,15,,APR 9,2020,"Rusch, Hannah L. | Coulter, Jeffrey A. | Grossman, Julie M. | Johnson, Gregg A. | Porter, Paul M. | Garcia, Axel Garcia y",,10.1371/journal.pone.0231032,NA,LR8WI,1932-6203,NA,towards sustainable maize production in the us upper midwest with interseeded cover crops
cc,WOS:000543786100012,Interseeding cover crops in corn,AGRONOMY JOURNAL,1,112,139-147,JAN-FEB,2020,"Brooker, Aaron P. | Renner, Karen A. | Sprague, Christy L.",,10.1002/agj2.20046,NA,MD2EJ,0002-1962,NA,interseeding cover crops in corn
cc,WOS:000540169600002,Field attributes and farming practices associated with vole (Microtus) damage in cover-cropped fields,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,300,,SEP 15,2020,"Prieur, Abby-Gayle A. | Swihart, Robert K.",Boosted regression trees | Conservation agriculture | Cover crop | Damage management | Microtus | Vole,10.1016/j.agee.2020.106950,NA,LX9UB,0167-8809,NA,field attributes and farming practices associated with vole (microtus) damage in cover-cropped fields
cc,WOS:000543787300033,Short-run net returns to a cereal rye cover crop mix in a midwest corn-soybean rotation,AGRONOMY JOURNAL,2,112,1068-1083,MAR-APR,2020,"Thompson, Nathanael M. | Armstrong, Shalamar D. | Roth, Richard T. | Ruffatti, Michael D. | Reeling, Carson J.",,10.1002/agj2.20132,NA,MD2EV,0002-1962,NA,short-run net returns to a cereal rye cover crop mix in a midwest corn-soybean rotation
cc,WOS:000514003800027,"The synchrony of cover crop decomposition, enzyme activity, and nitrogen availability in a corn agroecosystem in the Midwest United States",SOIL & TILLAGE RESEARCH,NA,197,,MAR,2020,"Nevins, Clayton J. | Lacey, Corey | Armstrong, Shalamar",Nitrogen availability | Soil enzyme activity | Cover crops | No-tillage | Soil microbial community | Nitrogen cycling | Carbon cycling,10.1016/j.still.2019.104518,NA,KM3EH,0167-1987,NA,"the synchrony of cover crop decomposition, enzyme activity, and nitrogen availability in a corn agroecosystem in the midwest united states"
cc,WOS:000513734200001,Herbicide programs for the termination of grass and broadleaf cover crop species,WEED TECHNOLOGY,1,34,1-10,FEB,2020,"Whalen, Derek M. | Bish, Mandy D. | Young, Bryan G. | Conley, Shawn P. | Reynolds, Daniel B. | Norsworthy, Jason K. | Bradley, Kevin W.",Mark VanGessel | University of Delaware | 2 | 4-D | clethodim | dicamba | glufosinate | glyphosate | paraquat | saflufenacil | Preplant control | burndown,10.1017/wet.2019.73,NA,KL9KB,0890-037X,NA,herbicide programs for the termination of grass and broadleaf cover crop species
cc,WOS:000527342100004,Evaluating short-season soybean management adaptations for cover crop rotations with a crop simulation model,FIELD CROPS RESEARCH,NA,250,,MAY 1,2020,"Sciarresi, Cintia | Proctor, Chris | Haramoto, Erin R. | Lindsey, Laura E. | Carmona, Gabriela Inveninato | Elmore, Roger | Everhart, Sydney | Looker, Wayde | Guzman, Margarita Marroquin | McMechan, Justin | Wehrbein, Joshua | Werle, Rodrigo | Salmeron, Montserrat",DSSAT- CROPGRO | Model calibration | Cover crops | Irrigation | Soybean maturity group,10.1016/j.fcr.2020.107734,NA,LF3TC,0378-4290,NA,evaluating short-season soybean management adaptations for cover crop rotations with a crop simulation model
cc,WOS:000513734200005,"Interseeded annual ryegrass, oilseed radish, and crimson clover tolerance to residual herbicides commonly used in corn",WEED TECHNOLOGY,1,34,35-41,FEB,2020,"Brooker, Aaron P. | Sprague, Christy L. | Renner, Karen A.",cover crops | residual herbicides,10.1017/wet.2019.90,NA,KL9KB,0890-037X,NA,"interseeded annual ryegrass, oilseed radish, and crimson clover tolerance to residual herbicides commonly used in corn"
cc,WOS:000543391800066,Reduction of Nitrogen Fertilizer Requirements and Nitrous Oxide Emissions Using Legume Cover Crops in a No-Tillage Sorghum Production System,SUSTAINABILITY,11,12,,JUN,2020,"Mahama, G. Y. | Prasad, P. V. V. | Roozeboom, K. L. | Nippert, J. B. | Rice, C. W.",crop rotation | cover crops | greenhouse gas emissions | legumes | nitrogen management | nitrous oxide | cropping system | sorghum,10.3390/su12114403,NA,MC6JX,NA,NA,reduction of nitrogen fertilizer requirements and nitrous oxide emissions using legume cover crops in a no-tillage sorghum production system
cc,WOS:000495117200001,Mechanisms underlying limited soil carbon gains in perennial and cover-cropped bioenergy systems revealed by stable isotopes,GLOBAL CHANGE BIOLOGY BIOENERGY,1,12,101-117,JAN,2020,"Ye, Chenglong | Hall, Steven J.",C-3 and C-4 plants | carbon sequestration | carbon stable isotopes | carbonate | cover crop | deep soil | no-till | reconstructed prairie | soil respiration,10.1111/gcbb.12657,NA,LX7IJ,1757-1693,NA,mechanisms underlying limited soil carbon gains in perennial and cover-cropped bioenergy systems revealed by stable isotopes
