review,uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,title_lower
cc,WOS:000578692200001,Vole activity surveys predict damage to cover-cropped soybean plants,ANNALS OF APPLIED BIOLOGY,3,178,480-488,MAY,2021,"Prieur, Abby-Gayle A. | Swihart, Robert K.",burrow | conservation agriculture | cover crop | damage management | Microtus,10.1111/aab.12650,NA,RU5QV,0003-4746,NA,vole activity surveys predict damage to cover-cropped soybean plants
cc,WOS:000594488000001,Reduced overwinter survival of unharvested corn in fields with cover crops,WEED BIOLOGY AND MANAGEMENT,4,20,147-153,DEC,2020,"Kosins, Alexis L. | Prieur, Abby-Gayle A. | Swihart, Robert K.",kernel germination | seed predators | volunteer corn | waste grain | Zea mays,10.1111/wbm.12211,NA,PK7NP,1444-6162,NA,reduced overwinter survival of unharvested corn in fields with cover crops
cc,WOS:000600983000045,"Interseeding cover crops in corn: Establishment, biomass, and competitiveness in on-farm trials",AGRONOMY JOURNAL,5,112,3733-3743,SEP-OCT,2020,"Brooker, Aaron P. | Renner, Karen A. | Basso, Bruno",,10.1002/agj2.20355,NA,PI3GN,0002-1962,NA,"interseeding cover crops in corn: establishment, biomass, and competitiveness in on-farm trials"
cc,WOS:000615278100011,Simulating winter rye cover crop production under alternative management in a corn-soybean rotation,AGRONOMY JOURNAL,6,112,4648-4665,NOV-DEC,2020,"Chatterjee, Nilovna | Archontoulis, Sotirios V. | Bastidas, Angela | Proctor, Christopher A. | Elmore, Roger W. | Basche, Andrea D.",,10.1002/agj2.20377,NA,QD1HH,0002-1962,NA,simulating winter rye cover crop production under alternative management in a corn-soybean rotation
cc,WOS:000613124100001,Estimating cover crop biomass nitrogen credits with Sentinel-2 imagery and sites covariates,AGRONOMY JOURNAL,NA,NA,,JAN 22,2021,"Xia, Yushu | Guan, Kaiyu | Copenhaver, Ken | Wander, Michelle",,10.1002/agj2.20525,NA,QA0FJ,0002-1962,NA,estimating cover crop biomass nitrogen credits with sentinel-2 imagery and sites covariates
cc,WOS:000577531900004,Cover crops use in Midwestern US agriculture: perceived benefits and net returns,RENEWABLE AGRICULTURE AND FOOD SYSTEMS,1,35,38-48,FEB,2020,"Plastina, Alejandro | Liu, Fangge | Miguez, Fernando | Carlson, Sarah",Cover crops | focus groups | net returns | partial budgets | perceptions,10.1017/S1742170518000194,NA,OA1CE,1742-1705,NA,cover crops use in midwestern us agriculture: perceived benefits and net returns
cc,WOS:000636219500007,Dryland cover crop soil health benefits are maintained with grazing in the US High and Central Plains,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,313,,JUN 15,2021,"Kelly, Courtland | Schipanski, Meagan E. | Tucker, Angela | Trujillo, Wilma | Holman, Johnathon D. | Obour, Augustine K. | Johnson, S. K. | Brummer, Joe E. | Haag, Lucas | Fonte, Steven J.",Aggregate stability | Integrated crop-livestock systems | Summer fallow | Water use | Winter wheat,10.1016/j.agee.2021.107358,NA,RH4VY,0167-8809,NA,dryland cover crop soil health benefits are maintained with grazing in the us high and central plains
cc,WOS:000621947900001,Advancing on-farm research with UAVs: Cover crop effects on crop growth and yield,AGRONOMY JOURNAL,NA,NA,,FEB 23,2021,"Yuan, Mingwei | Burjel, Juan C. | Martin, Nicholas F. | Isermann, Jim | Goeser, Nicholas | Pittelkow, Cameron M.",,10.1002/agj2.20546,NA,QM7IE,0002-1962,NA,advancing on-farm research with uavs: cover crop effects on crop growth and yield
cc,WOS:000632455500008,Environmental trade-offs of relay-cropping winter cover crops with soybean in a maize-soybean cropping system,AGRICULTURAL SYSTEMS,NA,189,,APR,2021,"Cecchin, Andrea | Pourhashem, Ghasideh | Gesch, Russ W. | Lenssen, Andrew W. | Mohammed, Yesuf A. | Patel, Swetabh | Berti, Marisol T.",Life cycle assessment | Winter camelina | Field pennycress | Soil erosion | Nutrient losses | Relay-cropping,10.1016/j.agsy.2021.103062,NA,RB9WK,0308-521X,NA,environmental trade-offs of relay-cropping winter cover crops with soybean in a maize-soybean cropping system
cc,WOS:000566777400001,Cover crops and precipitation influence soluble reactive phosphorus losses via tile drain discharge in an agricultural watershed,HYDROLOGICAL PROCESSES,23,34,4446-4458,NOV 15,2020,"Trentman, Matt T. | Tank, Jennifer L. | Royer, Todd V. | Speir, Shannon L. | Mahl, Ursula H. | Sethna, Lienne R.",agriculture | cover crops | phosphorus | precipitation,10.1002/hyp.13870,NA,OJ3DR,0885-6087,NA,cover crops and precipitation influence soluble reactive phosphorus losses via tile drain discharge in an agricultural watershed
